title,affiliation_name,affiliation_country,publication_year,keywords
Accurate determination of meat mass fractions using DNA measurements for quantifying meat adulteration by digital PCR,"['The University of Edinburgh', 'Chulalongkorn University', 'Universidade de Brasília', 'National Institute of Metrology']","['United Kingdom', 'Thailand', 'Brazil', 'Thailand']",2021,"['DNA measurements', 'droplet digital PCR', 'food mislabelling', 'mass fractions', 'meat quantification', 'pork/beef adulteration']"
Impact of children born with low birth weight on stunting and wasting in Sindh province of Pakistan: a propensity score matching approach,"['National University of Sciences and Technology Pakistan', 'Health Services Academy Islamabad', 'Chulalongkorn University', 'University of Chitral']","['Pakistan', 'Pakistan', 'Thailand', 'Pakistan']",2021,[]
Development of the reverse hybrid jig: Separation of polyethylene and cross-linked polyethylene from eco-cable wire,"['Hokkaido University', 'UNSW Sydney', 'Chulalongkorn University']","['Japan', 'Australia', 'Thailand']",2021,"['Jig', 'Plastic separation', 'Polyolefin', 'Recycling', 'Reverse hybrid jig']"
A multi-objective modeling approach to harvesting resource scheduling: Decision support for a more sustainable Thai sugar industry,"['Chulalongkorn University', 'Purdue University', 'Wageningen University &amp; Research']","['Thailand', 'United States', 'Netherlands']",2021,"['Evolutionary algorithm', 'Harvesting resource scheduling', 'Multi-objective optimization problem', 'Particle swarm optimization', 'Sugarcane', 'Sustainability']"
Colorimetric detection of Pb2+ ions using curcumin silver nanoparticles,"['Kasetsart University, Kamphaeng Saen Campus', 'Metallurgy and Materials Research Institute Chulalongkorn University', 'Universiti Malaya', 'Thailand National Nanotechnology Center', 'Khon Kaen University']","['Thailand', 'Thailand', 'Malaysia', 'Thailand', 'Thailand']",2021,"['Biosynthesis', 'Colorimetric detection', 'Density functional theory', 'Silver nanoparticles', 'Turmeric extract']"
Hydroxypropyl methylcellulose/microcrystalline cellulose biocomposite film incorporated with butterfly pea anthocyanin as a sustainable pH-responsive indicator for intelligent food-packaging applications,"['Chulalongkorn University', 'Rajamangala University of Technology Rattanakosin', 'Yonsei University Mirae Campus']","['Thailand', 'Thailand', 'South Korea']",2021,"['Anthocyanin', 'Butterfly pea', 'Freshness indicator', 'Intelligent packaging', 'Mackerel']"
Factors associated with medication adherence of hypertensive patients in the Philippines: a systematic review,"['University of the Philippines Manila', 'Chulalongkorn University']","['Philippines', 'Thailand']",2021,"['Hypertension', 'Medication adherence', 'Patient compliance', 'Pharmacy', 'Philippines']"
Complications of Preseptal Versus Pretarsal Botulinum Toxin Injection in Benign Essential Blepharospasm: A Randomized Controlled Trial,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital']","['Thailand', 'Thailand']",2021,[]
Farnesoid X receptor agonist for the treatment of chronic hepatitis B: A safety study,"['Universiteit van Amsterdam', 'Uniwersytecki Szpital Kliniczny w Białymstoku', 'Université Claude Bernard Lyon 1', 'Leids Universitair Medisch Centrum', 'Faculty of Medicine, Chulalongkorn University', 'Calvagone', 'ENYO-Pharma']","['Netherlands', 'Poland', 'France', 'Netherlands', 'Thailand', 'France', 'France']",2021,"['cccDNA transcription', 'farnesoid X receptor', 'HBV therapy', 'phase Ib', 'Vonafexor']"
Ablation versus medication as initial therapy for paroxysmal atrial fibrillation: An updated meta-analysis of randomized controlled trials,"['UCR School of Medicine', 'University of Michigan Medical School', 'University of Utah School of Medicine', 'King Chulalongkorn Memorial Hospital', 'Loma Linda University Health', 'John A. Burns School of Medicine']","['United States', 'United States', 'United States', 'Thailand', 'United States', 'United States']",2021,"['atrial fibrillation ablation', 'first-line therapy', 'paroxysmal atrial fibrillation']"
Selective separation of trace nickel(II) and gold(I) ions via hollow fiber supported liquid membrane enhanced by synergistic extractants D2EHPA/TBP,"['Rajamangala University of Technology Rattanakosin', 'Chulalongkorn University']","['Thailand', 'Thailand']",2021,"['Electroless nickel immersion gold plating', 'Gold(I)', 'Hollow fiber supported liquid membrane', 'Nickel(II)', 'Rinse wastewater']"
Primary Versus Secondary Anaplastic Thyroid Carcinoma: Perspectives from Multi-institutional and Population-Level Data,"['University of Oklahoma Health Sciences Center', 'Graduate School of Biomedical Sciences', 'University of Medicine and Pharmacy at HCMC', 'Kameda Medical Center', 'University of Yamanashi', 'Faculty of Medicine, Chulalongkorn University', 'College of Medicine of the Catholic University of Korea', 'Izumi City General Hospital', 'Pham Ngoc Thach University of Medicine']","['United States', 'Japan', 'Viet Nam', 'Japan', 'Japan', 'Thailand', 'South Korea', 'Japan', 'Viet Nam']",2021,"['Anaplastic', 'De novo', 'Primary', 'Secondary', 'Thyroid', 'Transformation', 'Undifferentiated']"
Identification of candidate regulators of mandibular bone loss in FcRIIB -/- Mice,"['Chulalongkorn University', 'Ramathibodi Hospital', 'Hospital for Special Surgery - New York']","['Thailand', 'Thailand', 'United States']",2021,[]
Acceptance and outcome of interventions in a meropenem de-escalation antimicrobial stewardship program in pediatrics,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital']","['Thailand', 'Thailand']",2021,"['acceptance', 'antimicrobial stewardship program (asp)', 'meropenem', 'pediatrics', 'prospective audit and feedback']"
Assessment and analysis of multi-biomass fuels for sustainable electricity generation,"['Chulalongkorn University', ""King Mongkut's Institute of Technology Ladkrabang"", 'Burapha University']","['Thailand', 'Thailand', 'Thailand']",2021,"['Biomass power plant', 'CO2 capture', 'Fluidized bed combustion', 'Multi-biomass fuels']"
Unilateral Urrets-Zavalia syndrome after Implantable Collamer Lens implantation: a case report and review of the literature,['Chulalongkorn University'],['Thailand'],2021,"['Implantable Collamer Lens implantation', 'Phakic intraocular lens implantation', 'Urrets-Zavalia syndrome']"
The Thai reference exome (T-REx) variant database,"['Chulalongkorn University', 'Siriraj Hospital', 'Faculty of Medicine, Khon Kaen University', 'Thailand Ministry of Public Health', 'King Chulalongkorn Memorial Hospital', 'Faculty of Medicine Ramathibodi Hospital, Mahidol University', 'Thailand National Center for Genetic Engineering and Biotechnology', 'Thailand National Science and Technology Development Agency', 'Chiang Mai University']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2021,"['database', 'genomic medicine', 'population genetics', 'precision medicine', 'rare disease', 'Thai']"
Smoking and Drinking Behaviors among Older Adults: A Comparative Analysis of Three Southeast Asian Countries,"['Chulalongkorn University', 'University of Michigan, Ann Arbor']","['Thailand', 'United States']",2021,"['Correlates', 'Drinking', 'Older adults', 'Prevalence', 'Smoking', 'Southeast Asia']"
Prevalence of complex root canal morphology in the mandibular first and second premolars in Thai population: CBCT analysis,['Chulalongkorn University'],['Thailand'],2021,"['Bifurcation', 'C-shaped root canal', 'CBCT', 'Mandibular premolar', 'Thai population', 'Trifurcation']"
Efficiencies of anaerobic hybrid and UASB reactors to alleviate the adverse effect of elevated salinity in wastewater,"[""King Mongkut's University of Technology Thonburi"", 'Chulalongkorn University']","['Thailand', 'Thailand']",2021,"['anaerobic hybrid reactor', 'microbial activity', 'salinity', 'toxicity', 'upflow anaerobic sludge bed reactor']"
"Effects of sizes and concentrations of different types of microplastics on bioaccumulation and lethality rate in the green mussel, Perna viridis",['Chulalongkorn University'],['Thailand'],2021,"['Accumulation', 'Acute toxicity', 'Lethal concentration', 'Microplastics', 'Mussel']"
Dynamics of the fecal microbiome and antimicrobial resistome in commercial piglets during the weaning period,"['Chulalongkorn University', 'Siriraj Hospital', 'Kasetsart University', 'National University of Singapore', 'Thailand National Center for Genetic Engineering and Biotechnology', 'Nanyang Technological University']","['Thailand', 'Thailand', 'Thailand', 'Singapore', 'Thailand', 'Singapore']",2021,[]
Effect of ultrasound-guided selective sensory nerve blockade of the knee on pain management compared with periarticular injection for patients undergoing total knee arthroplasty: A prospective randomized controlled trial,"['Faculty of Medicine, Chulalongkorn University']",['Thailand'],2021,"['Analgesia', 'Arthroplasty', 'Knee replacement', 'Nerve block', 'Pain management']"
The impact of CASR A990G polymorphism in response to cinacalcet treatment in hemodialysis patients with secondary hyperparathyroidism,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Burapha University', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2021,[]
"Chromosome-scale genome sequencing, assembly and annotation of six genomes from subfamily Leishmaniinae","['Division of Biomedical and Life Sciences, Lancaster University', 'University of Cape Coast Ghana', 'Ministry of Health Saudi Arabia', 'Chulalongkorn University', 'Universidade Federal do Parana']","['United Kingdom', 'Ghana', 'Saudi Arabia', 'Thailand', 'Brazil']",2021,[]
Dorsomorphin attenuates Jagged1-induced mineralization in human dental pulp cells,['Chulalongkorn University'],['Thailand'],2021,"['bone morphogenetic protein', 'dental pulp', 'Jagged1', 'notch signalling', 'transforming growth factor']"
In-situ catalytic upgrading of bio-oil from rapid pyrolysis of biomass over hollow HZSM-5 with mesoporous shell,"['Hirosaki University', 'Aomori Prefectural Industrial Technology Research Center', 'Sojo University', 'Chulalongkorn University']","['Japan', 'Japan', 'Japan', 'Thailand']",2021,"['Aromatic hydrocarbons selectivity', 'Bio-oil upgrading', 'Hollow HZSM-5', 'Mesoporous structure', 'Rapid pyrolysis']"
Immunomodulatory effect of standardized C. asiatica extract on a promotion of regulatory T cells in rats,"['Kanazawa University Graduate School of Medical Sciences', 'Chulalongkorn University', 'Faculty of Medicine Ramathibodi Hospital, Mahidol University']","['Japan', 'Thailand', 'Thailand']",2021,[]
Simulation of shear behavior of corroded reinforced concrete beams flexurally repaired with steel fiber-reinforced concrete,"['Ho Chi Minh City University of Technology - HCMUT', 'Đại học Mở Thành phố Hồ Chí Minh', 'Viet Nam National University Ho Chi Minh City', 'Chulalongkorn University', 'Mahidol University']","['Viet Nam', 'Viet Nam', 'Viet Nam', 'Thailand', 'Thailand']",2021,"['Corrosion', 'Finite element', 'Repair', 'Shear', 'Steel fiber reinforced concrete']"
Vortex assisted dispersive liquidliquid microextraction based on low transition temperature mixture solvent for the HPLC determination of pyrethroids in water samples: Experimental study and COSMO-RS,"['Universiti Malaya', 'Sunway University', 'Universiti Malaysia Perlis', 'Chulalongkorn University']","['Malaysia', 'Malaysia', 'Malaysia', 'Thailand']",2021,"['Conductor-like screening model for realistic solvents (COSMO-RS)', 'DL-menthol', 'High-performance liquid chromatography (HPLC)', 'Liquid transition temperature mixture (LTTM)', 'Pyrethroids insecticides', 'Vortex assisted dispersive liquid–liquid microextraction (VADLLME)']"
Efficacy of heat-killed and formalin-killed vaccines against Tilapia tilapinevirus in juvenile Nile tilapia (Oreochromis niloticus),"['Chulalongkorn University', 'Suan Sunandha Rajabhat University', 'University of Edinburgh, Roslin Institute', 'Kasetsart University', 'Moredun Research Institute', 'Mahidol University', 'Thailand National Center for Genetic Engineering and Biotechnology', 'Asian Institute of Technology Thailand', 'Biotechnology Center of Ho Chi Minh City']","['Thailand', 'Thailand', 'United Kingdom', 'Thailand', 'United Kingdom', 'Thailand', 'Thailand', 'Thailand', 'Viet Nam']",2021,"['immune responses', 'inactivated vaccine', 'Nile tilapia', 'protection', 'tilapia lake virus']"
"Analysis of Acanthamoeba genotypes from public freshwater sources in Thailand reveals a new genotype, T23 Acanthamoeba bangkokensis sp. nov.",['Chulalongkorn University'],['Thailand'],2021,[]
"Comprehensive versus standard care in post-severe acute kidney injury survivors, a randomized controlled trial","['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Lerdsin Hospital', 'Siam University', 'Somdech Phra Pinklao Hospital', 'Central Chest Institute of Thailand', 'Academy of Science']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2021,"['AKI survivors', 'Comprehensive care', 'Critically ill patients', 'Post-acute kidney injury', 'Severe AKI']"
Experimental study of the load-deformation behaviour of the precast post-tensioned continuous girder for straddle monorail: Full-scale load test under service and ultimate loading conditions,"['Chulalongkorn University', 'Naresuan University', 'Srinakharinwirot University', 'Sino-Thai Engineering and Construction Public Company Limited (STECON)']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2021,"['Finite element analysis', 'Girder', 'Pier segments', 'Posttensioned', 'Precast concrete', 'Service load', 'Straddle monorail']"
Melatonin and its derivative disrupt cancer stem-like phenotypes of lung cancer cells via AKT downregulation,"['Rangsit University', 'Chulalongkorn University', 'Chulabhorn Royal Academy', 'Khon Kaen University', 'Mahidol University', 'Mahasarakham University']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2021,"['acetyl melatonin', 'AKT', 'cancer stem cells', 'lung cancer', 'melatonin']"
Acute kidney injury in ECMO patients,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', ""Guy's and St Thomas' NHS Foundation Trust""]","['Thailand', 'Thailand', 'United Kingdom']",2021,[]
Predictors of knowledge and use of long-lasting insecticidal nets for the prevention of malaria among the pregnant women in Pakistan,"['Ministry of National Health Services, Regulations and Coordination', 'Arabian Gulf University', 'Chulalongkorn University']","['Pakistan', 'Bahrain', 'Thailand']",2021,"['Factors and healthcare workers', 'Long-lasting insecticidal nets', 'Malaria awareness/knowledge', 'Mosquito bite prevention', 'Pakistan', 'Predicator', 'Pregnancy']"
Kinetic study of microbial inhibition by dimethyl dicarbonate and quality attributes of pomegranate juice during cold storage,['Chulalongkorn University'],['Thailand'],2021,"['Dimethyl dicarbonate', 'Kinetic study', 'Microbial inhibition', 'Pomegranate juice', 'Quality attributes']"
Human metapneumovirus and parainfluenza virus infections in lung transplant recipients: The effects on lung allograft and clinical outcomes,"['Johns Hopkins School of Medicine', 'Faculty of Medicine, Chulalongkorn University']","['United States', 'Thailand']",2021,[]
Blood First Assay Screening Trial (BFAST) in Treatment-Naive Advanced or Metastatic NSCLC: Initial Results of the Phase 2 ALK-Positive Cohort,"['Yonsei Cancer Hospital', 'National Cancer Center, Gyeonggi', 'National Cancer Centre, Singapore', 'Henry Ford Health System', 'Istituto Europeo di Oncologia', 'Princess Margaret Cancer Centre', 'Genentech, Inc', 'Centre Hospitalier Universitaire Vaudois', 'King Chulalongkorn Memorial Hospital', 'Le Centre Régional de Lutte Contre le Cancer Léon Bérard', 'Institute Catala Oncologia', 'Gdanski Uniwersytet Medyczny', 'Universidade de São Paulo', 'University of Ulsan College of Medicine', 'Chinese University of Hong Kong', 'Health Pharma Professional Research', 'Centro de Investigación Clínica Bradford Hill', 'Hoffmann-La Roche Ltd']","['South Korea', 'South Korea', 'Singapore', 'United States', 'Italy', 'Canada', 'United States', 'Switzerland', 'Thailand', 'France', 'Spain', 'Poland', 'Brazil', 'South Korea', 'Hong Kong', 'Mexico', 'Chile', 'Canada']",2021,"['Alectinib', 'ALK-positive', 'Blood-based assay', 'Next-generation sequencing', 'NSCLC']"
Investigation of major amino acid residues of anti-norfloxacin monoclonal antibodies responsible for binding with fluoroquinolones,"['Chulalongkorn University', ""King Mongkut's University of Technology Thonburi""]","['Thailand', 'Thailand']",2021,[]
Nature of electronic topological transition and superconductivity in bismuth under high pressure from ab initio random structure searching,"['Chulalongkorn University', ""King Mongkut's Institute of Technology Ladkrabang"", 'Huachiew Chalermprakiet University', 'Ministry of Higher Education, Science, Research and Innovation', 'Synchrotron Light Research Institute (Public Organization)']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2021,"['Bismuth', 'Density functional theory', 'High pressure', 'Structure prediction', 'Superconductor']"
Efficient conversion of acetate or glucose to poly(3-hydroxybutyrate) and glycogen by the single-stage photoheterotrophic cultivation of cyanobacterium Chroococcus hansgirgi TISTR 8561,"['Chulalongkorn University', 'Academy of Science']","['Thailand', 'Thailand']",2021,"['Conversion', 'Cyanobacteria', 'Glycogen', 'Mixotrophy', 'Photoheterotrophy', 'Poly(3-hydroxybutyrate)']"
The influences of granite industry waste on concrete properties with different strength grades,['Chulalongkorn University'],['Thailand'],2021,"['Concrete materials', 'Granite particle', 'Mechanical strength', 'Microstructure', 'Recycled aggregate']"
Increased C-reactive protein concentration and suicidal behavior in people with psychiatric disorders: A systematic review and meta-analysis,"['Deakin University', 'Azienda Ospedaliero Universitaria di Cagliari', ""L'Hôpital d'Ottawa"", 'Università degli Studi di Cagliari', 'University of Ottawa', 'Chulalongkorn University', 'Dalhousie University, Faculty of Medicine', 'Universitat de Barcelona', 'Università degli Studi di Padova', 'Psychiatry Department']","['Australia', 'Italy', 'Canada', 'Italy', 'Canada', 'Thailand', 'Canada', 'Spain', 'Italy', 'Italy']",2021,"['C-reactive protein', 'inflammation', 'prevention', 'psychiatry', 'suicidal attempt', 'suicidal behavior', 'suicidal ideation', 'suicidality']"
Modeling of void fraction and relative velocity covariance for dispersed bubbly and intermittent flows in horizontal channels,"['Chulalongkorn University', 'City University of Hong Kong']","['Thailand', 'Hong Kong']",2021,"['Horizontal flow', 'Interfacial drag force', 'Relative velocity covariance', 'Two-phase flow', 'Void fraction covariance']"
Strengthening effect of natural fiber reinforced polymer composites (NFRP) on concrete,"['Sirindhorn International Institute of Technology, Thammasat University', 'Chulalongkorn University', 'Kasetsart University', 'Prince of Songkla University', 'Srinakharinwirot University', 'University of Phayo']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2021,"['De-lamination', 'End anchorage', 'Epoxy resin', 'Polyester resin', 'Reinforced concrete beams', 'Sisal FRP', 'Strengthening']"
Tenofovir alafenamide nephrotoxicity: a case report and literature review,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Thai Red Cross Agency', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2021,"['Acute kidney injury', 'Antiretroviral therapy', 'Case report', 'HIV', 'Mitochondria', 'Nephrotoxicity', 'Renal pathology', 'Tenofovir alafenamide']"
Classification for avian malaria parasite Plasmodium gallinaceum blood stages by using deep convolutional neural networks,"[""King Mongkut's Institute of Technology Ladkrabang"", 'Chulalongkorn University', 'Suan Dusit University']","['Thailand', 'Thailand', 'Thailand']",2021,[]
Tandem mass spectrometry of aqueous extract from Ficus dubia sap and its cell-based assessments for use as a skin antioxidant,"['Chulalongkorn University', 'Thailand National Nanotechnology Center', 'Naresuan University', 'Mahidol University', 'Chiang Mai University', 'National Science Museum']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2021,[]
Detailed kinetic mechanism of devolatilization stage and CFD modeling of downdraft gasifiers using pelletized palm oil empty fruit bunches,"['Chulalongkorn University', 'Massachusetts Institute of Technology']","['Thailand', 'United States']",2021,"['Computational fluid dynamics', 'Downdraft biomass gasifier', 'Kinetic mechanism', 'Palm oil empty fruit bunch', 'Tar cracking']"
"Stroke risk factors, subtypes and outcome in elderly Thai patients","['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital']","['Thailand', 'Thailand']",2021,"['Elderly', 'Outcomes', 'Risk factors', 'Stroke', 'Stroke classification', 'Thailand']"
Late Pleistocene human paleoecology in the highland savanna ecosystem of mainland Southeast Asia,"['Eberhard Karls Universität Tübingen', 'Chulalongkorn University', 'Silpakorn University', 'Princess Maha Chakri Sirindhorn Anthropology Centre']","['Germany', 'Thailand', 'Thailand', 'Thailand']",2021,[]
Cartilage oligomeric matrix protein as a marker of progressive liver fibrosis in biliary atresia,"['Chulalongkorn University', 'Mahidol University', 'Siriraj Hospital']","['Thailand', 'Thailand', 'Thailand']",2021,[]
Asia-Pacific venous thromboembolism consensus in knee and hip arthroplasty and hip fracture surgery: Part 3. Pharmacological venous thromboembolism prophylaxis,"['King Chulalongkorn Memorial Hospital', 'KyungHee University College of Medicine', 'Kyung Hee Medical Center', 'Nepean Hospital', 'Xinjiang Medical University', 'Vajira Hospital', 'Medistra Hospital']","['Thailand', 'South Korea', 'South Korea', 'Australia', 'China', 'Thailand', 'Indonesia']",2021,[]
Structural predictions of superconducting phase in tungsten ditellurides WTe2 from first-principles evolutionary techniques under high pressure,"['Indian Institute of Technology Ropar', 'Chulalongkorn University', 'Uppsala Universitet', 'Ministry of Higher Education, Science, Research and Innovation', 'Mahidol Wittayanusorn School']","['India', 'Thailand', 'Sweden', 'Thailand', 'Thailand']",2021,"['Density functional theory', 'High pressure', 'Structural prediction', 'Superconductivity', 'Tungsten ditellurides']"
"Suicide attempts are associated with activated immune-inflammatory, nitro-oxidative, and neurotoxic pathways: A systematic review and meta-analysis","['Chulalongkorn University', 'Medical University of Plovdiv', 'Deakin University']","['Thailand', 'Bulgaria', 'Australia']",2021,"['Depression, Mood disorders, Schizophrenia, Psychiatry', 'Inflammation', 'Neuro-immune', 'Oxidative and nitrosative stress', 'Suicide']"
An automated fast-flow/delayed paper-based platform for the simultaneous electrochemical detection of hepatitis B virus and hepatitis C virus core antigen,"['Chulalongkorn University', 'Srinakharinwirot University']","['Thailand', 'Thailand']",2021,"['Electrochemical detection', 'Hepatitis B surface antigen', 'Hepatitis B virus', 'Hepatitis C virus', 'Hepatitis C virus core antigen', 'Microfluidic paper-based analytical device']"
Perioperative temperature management: a survey of 6 AsiaPacific countries,"['Fortis Healthcare Ltd.', 'Konkuk University Medical Center', 'University of the Philippines Manila', 'National University Hospital', 'Chulalongkorn University', 'NUS Yong Loo Lin School of Medicine', 'Universitätsmedizin Göttingen', 'Singapore General Hospital', 'Avisena Specialist Hospital']","['India', 'South Korea', 'Philippines', 'Singapore', 'Thailand', 'Singapore', 'Germany', 'Singapore', 'Malaysia']",2021,"['Asia', 'Health knowledge, attitudes, practice', 'Hypothermia', 'Monitoring, intraoperative', 'Perioperative care', 'Practice guidelines as topic', 'Temperature']"
Distribution and genetic diversity of Enterovirus G (EV-G) on pig farms in Thailand,['Chulalongkorn University'],['Thailand'],2021,"['Distribution', 'Diversity', 'Enterovirus G', 'Pigs', 'Thailand']"
"Acute kidney injury prevalence, progression and long-term outcomes in critically ill patients with COVID-19: a cohort study","['London School of Hygiene &amp; Tropical Medicine', 'Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', ""Guy's and St Thomas' NHS Foundation Trust""]","['United Kingdom', 'Thailand', 'Thailand', 'United Kingdom']",2021,"['Acute kidney injury', 'AKI', 'COVID-19', 'Dialysis', 'Kidney replacement therapy', 'Recovery', 'SARS-CoV-2']"
High-temperature superconductor of sodalite-like clathrate hafnium hexahydride,"['Indian Institute of Technology Ropar', 'Chulalongkorn University', 'Uppsala Universitet', 'Ministry of Higher Education, Science, Research and Innovation']","['India', 'Thailand', 'Sweden', 'Thailand']",2021,[]
Genetic polymorphism of the extracellular region in surface associated interspersed 1.1 gene of Plasmodium falciparum field isolates from Thailand,"['Chulalongkorn University', 'Naresuan University']","['Thailand', 'Thailand']",2021,"['Gene polymorphism', 'Malaria', 'Plasmodium falciparum', 'Surf gene', 'SURFIN', 'Variable surface antigens']"
Acute prolonged motor aura resembling ischemic stroke after COVID  19 vaccination (CoronaVac): the first case report,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', ""King Mongkut's Institute of Technology Ladkrabang"", 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2021,"['CoronaVac vaccine', 'Cortical spreading depression', 'COVID-19', 'Neurological deficit', 'Sinovac']"
"Correction to: Computational Lock and Key and Dynamic Trajectory Analysis of Natural Biophors Against COVID-19 Spike Protein to Identify Effective Lead Molecules (Molecular Biotechnology, (2021), 63, 10, (898-908), 10.1007/s12033-021-00358-z)","['Academy of Maritime Education and Training', 'Saveetha School of Engineering', 'Bharath Institute of Higher Education and Research', 'Anna University of Technology, Tiruchirappalli', 'The University of Nottingham Malaysia Campus', 'Chulalongkorn University', 'Xiamen University', 'Alagappa University', 'SRM Institute of Science and Technology', 'B.S.Abdur Rahman University']","['India', 'India', 'India', 'India', 'Malaysia', 'Thailand', 'China', 'India', 'India', 'India']",2021,[]
Rapid geographical indication of peppercorn seeds using corona discharge mass spectrometry,"['Chulalongkorn University', 'University of Liverpool']","['Thailand', 'United Kingdom']",2021,[]
Highly effective microwave plasma application for catalyst-free and low temperature hydrogenation of biodiesel,"['Chulalongkorn University', 'Rajamangala University of Technology Krungthep', 'University of California, Berkeley', 'Silpakorn University']","['Thailand', 'Thailand', 'United States', 'Thailand']",2021,"['Biodiesel', 'Microwave plasma', 'Palm oil', 'Partial hydrogenation', 'Partially hydrogenated fatty acid methyl ester']"
Computational design of SARS-CoV-2 peptide binders with better predicted binding affinities than human ACE2 receptor,['Chulalongkorn University'],['Thailand'],2021,[]
"Author Correction: Synthesis and characterization of Cu(OH)2-NWs-PVA-AC Nano-composite and its use as an efficient adsorbent for removal of methylene blue (Scientific Reports, (2021), 11, 1, (5686), 10.1038/s41598-021-84797-3)","['Chulalongkorn University', 'PACE Institute of Technology &amp; Sciences', 'Northern Technical University', 'Universiti Teknologi Malaysia Kuala Lumpur', 'Indian Institute of Technology Roorkee', 'Universiti Kebangsaan Malaysia']","['Thailand', 'India', 'Iraq', 'Malaysia', 'India', 'Malaysia']",2021,[]
Effect of substitution on the superconducting phase of transition metal dichalcogenide Nb(Se x S 1-x ) 2 van der Waals layered structure,"['Chulalongkorn University', 'Huachiew Chalermprakiet University', 'Prince of Songkla University', 'Ministry of Higher Education, Science, Research and Innovation', 'Chiang Mai University', 'Synchrotron Light Research Institute (Public Organization)']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2021,[]
Should prophylaxis of venous thromboembolism in Asian patients undergoing knee and hip arthroplasty and hip fracture surgery be an issue?,"['Faculty of Medicine, Chulalongkorn University']",['Thailand'],2021,[]
Cisplatin-induced hydroxyl radicals mediate pro-survival autophagy in human lung cancer H460 cells,['Chulalongkorn University'],['Thailand'],2021,"['Autophagy', 'Cisplatin', 'Drug resistance', 'Hydroxyl radicals', 'Lung cancer']"
Heat Integration Design of Alpha Methyl Ester Sulfonate Production Process,"['Chulalongkorn University', 'Burapha University']","['Thailand', 'Thailand']",2021,"['Alpha methyl ester sulfonate', 'Aspen Energy Analyzer and Heat Exchanger Network', 'Heat integration', 'Simulation']"
Renal 99mTc-DMSA pharmacokinetics in pediatric patients,"['Harvard Medical School', 'King Chulalongkorn Memorial Hospital', 'University of Florida', 'Johns Hopkins School of Medicine']","['United States', 'Thailand', 'United States', 'United States']",2021,"['Compartmental modeling', 'DMSA', 'Dose reduction/optimization', 'Pediatric imaging', 'Pharmacokinetics']"
The expression of FLNA and CLU in PBMCs as a novel screening marker for hepatocellular carcinoma,"['Chulalongkorn University', 'Tokyo Medical and Dental University', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Japan', 'Thailand']",2021,[]
The evaluation of non-anesthetic computed tomography for detection of pulmonary parenchyma in feline mammary gland carcinoma: a preliminary study,['Chulalongkorn University'],['Thailand'],2021,"['Atelectasis', 'Cat', 'Computed tomography', 'Lung', 'Mammary gland carcinoma', 'Radiography']"
Sequential electrodeposition of CuPt bimetallic nanocatalysts on boron-doped diamond electrodes for the simple and rapid detection of methanol,"['Chulalongkorn University', 'Metallurgy and Materials Research Institute Chulalongkorn University']","['Thailand', 'Thailand']",2021,[]
The role of leptospiremia and specific immune response in severe leptospirosis,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'University of Pittsburgh School of Medicine', 'Academy of Science']","['Thailand', 'Thailand', 'United States', 'Thailand']",2021,[]
"MCM-2, Ki-67, and EGFR downregulated expression levels in advanced stage laryngeal squamous cell carcinoma","['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital']","['Thailand', 'Thailand']",2021,[]
Surface analysis of dental caries using a wireless pH sensor and Raman spectroscopy for chairside diagnosis,"['Tokyo Medical and Dental University', 'Tokyo Institute of Technology', 'Chulalongkorn University']","['Japan', 'Japan', 'Thailand']",2021,"['Chairside instrument', 'Dental caries', 'Iridium oxide', 'pH sensor', 'Wireless communication system']"
