title,affiliation_name,affiliation_country,publication_year,keywords
Leveraging early HIV diagnosis and treatment in Thailand to conduct HIV cure research,"['Thai Red Cross Agency', 'Chulalongkorn University', 'Centers for Disease Control and Prevention', 'Walter Reed Army Institute of Research', 'Università Vita-Salute San Raffaele', 'Universiteit van Amsterdam', 'Henry M. Jackson Foundation for the Advancement of Military Medicine']","['Thailand', 'Thailand', 'United States', 'United States', 'Italy', 'Netherlands', 'United States']",2019,"['Acquired immunodeficiency syndrome', 'AIDS serodiagnosis', 'AIDS vaccines', 'Anti-retroviral agents', 'Disease reservoirs', 'Highly active antiretroviral therapy', 'HIV antibodies', 'HIV seropositivity']"
First South American record of the rare ichneumonoid subfamily Masoninae van Achterberg (Hymenoptera: Ichneumonoidea: Ichneumonidae) with description of a new species from Brazil,"['Chulalongkorn University', 'Universidade Federal de Vicosa']","['Thailand', 'Brazil']",2019,"['Apterous', 'Atlantic forest', 'Neotropics', 'Plesiomorphic', 'Winkler sample']"
Cyanidin-3-rutinoside acts as a natural inhibitor of intestinal lipid digestion and absorption,"['Chulalongkorn University', 'Mahidol University']","['Thailand', 'Thailand']",2019,"['Anthocyanin', 'Cholesterol', 'Cyanidin-3-rutinoside', 'Hyperlipidemia', 'Niemann-pick C1-like 1', 'Pancreatic lipase']"
"Effects of Cu(In,Ga)3Se5 defect phase layer in Cu(In,Ga)Se2 thin film solar cells","['Chulalongkorn University', 'Khon Kaen University', 'Ministry of Higher Education, Science, Research and Innovation']","['Thailand', 'Thailand', 'Thailand']",2019,"['Cu(In,Ga)3Se5', 'Cu(In,Ga)Se2', 'Defect', 'Efficiency', 'Solar cells']"
Thailand at the frontier of upper middle income,['Chulalongkorn University'],['Thailand'],2019,[]
Probiotics for glycemic control in patients with type 2 diabetes mellitus: Protocol for a systematic review,"['Johns Hopkins Bloomberg School of Public Health', 'Chulalongkorn University', 'Welch Center for Prevention Epidemiology and Clinical Research']","['United States', 'Thailand', 'United States']",2019,"['Glycemic control', 'Probiotics', 'Systematic review', 'Type 2 diabetes']"
Catheter guided cerebral glioma resection combined with awake craniotomy: its usefulness and surgical outcome,['King Chulalongkorn Memorial Hospital'],['Thailand'],2019,"['awake craniotomy', 'catheter', 'glioma', 'neuronavigation', 'stereotaxy']"
Efficacy of oral estrogen plus testosterone gel to improve sexual function in postmenopausal women,['Chulalongkorn University'],['Thailand'],2019,"['androgen', 'Female Sexual Function Index', 'hormone therapy', 'postmenopause', 'sexual function', 'Testosterone']"
A wearable in-ear EEG device for emotion monitoring,"['Chulalongkorn University', 'Thailand National Electronics and Computer Technology Center']","['Thailand', 'Thailand']",2019,"['EEG', 'Elderly caring', 'Emotion classification', 'Emotion monitoring', 'In-ear EEG', 'Machine learning', 'Outpatient caring']"
Comparative pharmacokinetics of oxyresveratrol alone and in combination with piperine as a bioenhancer in rats,['Chulalongkorn University'],['Thailand'],2019,"['Artocarpus lacucha', 'Bioenhancer', 'Moraceae', 'Oxyresveratrol', 'Pharmacokinetics', 'Piperine']"
Glycan binding and specificity of viral influenza neuraminidases by classical molecular dynamics and replica exchange molecular dynamics simulations,"['Chulalongkorn University', 'Chiang Mai University']","['Thailand', 'Thailand']",2019,"['Influenza neuraminidase', 'MD simulation', 'QM/MM-GBSA calculation', 'replica exchange MD simulation', 'substrate specificity']"
The Australian flight attendant study (AFAS): qualitative method to understand health and socio-cultural issues in the air,"['Chulalongkorn University', 'Independent Researcher']","['Thailand', 'Australia']",2019,"['airline health', 'flight industry', 'flying', 'mixed-methods', 'qualitative']"
Hiv-1 drug resistance mutations in antiretroviral treated thai patients with low viral load,"['Siriraj Hospital', 'Chulalongkorn University']","['Thailand', 'Thailand']",2019,"['Antiretroviral drug resistance', 'Genotyping', 'HIV-1', 'LLV', 'Low viral load']"
The expression of serum lactate dehydrogenase in canine oral tumors,['Chulalongkorn University'],['Thailand'],2019,"['Dog', 'Lactate dehydrogenase', 'Oral tumor', 'Serum']"
The use of B-scan coupling with A-scan ultrasonography to characterize ocular biometry in canine absolute glaucoma,['Chulalongkorn University'],['Thailand'],2019,"['Dogs', 'Glaucoma', 'Ocular biometry', 'Ultrasonography']"
A feasibility of ultrasonographic assessment for femoral trochlear depth and articular cartilage thickness in canine cadavers,['Chulalongkorn University'],['Thailand'],2019,"['Cartilage thickness', 'Dog', 'Femoral trochlea', 'Stifle', 'Ultrasonography']"
"Pathological microscopy in liver parenchyma of gray-eel catfish, plotosus canius, from ang-sila area, Chonburi Province, Thailand","['Chulalongkorn University', 'Prince of Songkla University', 'Pibulsongkram Rajabhat University', 'Mahidol University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2019,"['Histopathology', 'Liver', 'Plotosus canius', 'Thailand']"
Translucent and Ultrasonographic Studies of the Inferior Labial Artery for Improvement of Filler Injection Techniques,"['King Chulalongkorn Memorial Hospital', 'Vajira Hospital', 'University of Birmingham']","['Thailand', 'Thailand', 'United Kingdom']",2019,[]
Anatomical variations of accessory bands in semitendinosus and gracilis tendons among the Asian population,['Chulalongkorn University'],['Thailand'],2019,"['Accessory Bands', 'ACL Reconstruction', 'Asians', 'Gracilis', 'Hamstring', 'Semitendinosus']"
Lipocalin-2 (Lcn-2) attenuates polymicrobial sepsis with lps preconditioning (LPS tolerance) in FcGRIIB deficient lupus mice,"['Faculty of Medicine, Chulalongkorn University', 'Chulalongkorn University', 'National Institute of Allergy and Infectious Diseases (NIAID)', 'National Cancer Institute (NCI)']","['Thailand', 'Thailand', 'United States', 'United States']",2019,"['Fc gamma receptor IIb deficient macrophages', 'Lipocalin 2', 'Lupus', 'Neutrophil gelatinase-associated lipocalin (NGAL)']"
Development of conventional multiplex PCR: A rapid technique for simultaneous detection of soil-transmitted helminths,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Faculty of Medicine Siriraj Hospital, Mahidol University', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2019,"['Diagnosis', 'Multiplex PCR', 'PCR', 'Soil-transmitted helminths (STHs)']"
Design of soil moisture control prototypes for plant cultivation,"['Universitas Sumatera Utara', 'Chulalongkorn University']","['Indonesia', 'Thailand']",2019,"['automatic control system', 'soil moisture sensor', 'STM32']"
No signs of star formation being regulated in the most luminous quasars at z  2 with ALMA,"['The University of Tokyo', 'National Astronomical Research Institute of Thailand', ""Institut de Recherche sur les Lois Fondamentales de l'Univers"", 'National Institutes of Natural Sciences - National Astronomical Observatory of Japan', 'Chulalongkorn University', 'European Southern Observatory', 'Niels Bohr Institutet', 'Max Planck Institute for Astronomy', 'Sorbonne Université']","['Japan', 'Thailand', 'France', 'Japan', 'Thailand', 'Germany', 'Denmark', 'Germany', 'France']",2019,"['Galaxies: active', 'Galaxies: nuclei', 'Quasars: general']"
A mathematical model for dynamic operation of zinc-air battery cells,"['Université Paris-Saclay', 'Saint Petersburg State University', 'Chulalongkorn University']","['France', 'Russian Federation', 'Thailand']",2019,"['Battery storage systems', 'Identification', 'Modelling']"
Comparison of diaphragm wall movement prediction and field performance for different construction techniques,"['Chulalongkorn University', 'Ltd.']","['Thailand', 'Thailand']",2019,"['Basement', 'Deep basement', 'Diaphragm', 'FEM analysis', 'Historical palace']"
Reducing the defects of a-pillar stamping part in the automotive assembly process,['Chulalongkorn University'],['Thailand'],2019,"['Automotive parts', 'Design of Experiment (DOE)', 'FMEA', 'Metal stamping', 'Quality measurement and improvement']"
Disaster-Resilient Communication Framework for Heterogeneous Vehicular Networks,"['Japan National Institute of Information and Communications Technology', 'Chulalongkorn University']","['Japan', 'Thailand']",2019,"['Disaster', 'Heterogeneous Vehicular Network', 'HetNet', 'HetVNet', 'NerveNet']"
Optically stimulated luminescence dating reveals rate of beach ridge and sand spit depositions from the upper Gulf of Thailand,['Chulalongkorn University'],['Thailand'],2019,"['Beach ridge plain', 'Gulf of Thailand', 'Optically stimulated luminescence (OSL) dating', 'Sand spit', 'Sea level change']"
"The leaching potential of pesticides in Song Phi Nong district, Suphan Buri province, Thailand",['Chulalongkorn University'],['Thailand'],2019,"['AF/RF model', 'Leaching', 'Pesticide', 'Sorption', 'Suphan buri']"
dS4 vacua from matter-coupled 4D N= 4 gauged supergravity,"['Chulalongkorn University', 'National University of Singapore']","['Thailand', 'Singapore']",2019,[]
Montmorillonite/carboxymethylcellulose-composite hydrogel beads as biodegradable adsorbent for dye removal,"['Metallurgy and Materials Research Institute Chulalongkorn University', 'Chulalongkorn University']","['Thailand', 'Thailand']",2019,"['Carboxymethylcellulose', 'Cationic dye adsorption', 'Hydrogel beads', 'Montmorillonite']"
"Histological analysis of reproductive system of Dermogenys pusilla (Kuhl & van Hasselt, 1823) from Thailand: Sperm existence in ovary indicates viviparous reproductive mode","['Chulalongkorn University', 'University of Houston-Victoria', 'Pibulsongkram Rajabhat University', 'Mahidol University', 'Mahasarakham University']","['Thailand', 'United States', 'Thailand', 'Thailand', 'Thailand']",2019,"['Dermogenys pusilla', 'Hemiramphidae', 'Histology', 'Reproductive system', 'Thailand', 'Viviparity']"
dS5 vacua from matter-coupled 5D N= 4 gauged supergravity,"['Chulalongkorn University', 'National University of Singapore']","['Thailand', 'Singapore']",2019,[]
Azimuthal separation in nearly back-to-back jet topologies in inclusive 2- and 3-jet events in pp collisions at s=13Te,"['Rheinisch-Westfälische Technische Hochschule Aachen', 'Université Paris-Saclay', 'Tata Institute of Fundamental Research, Mumbai', 'Faculty of Science, University of Split', 'Purdue University Northwest', 'Rutgers University–New Brunswick', 'Academy of Scientific Research &amp; Technology, Cairo', 'Narodowe Centrum Badań Jądrowych, Otwock', 'National Institute of Science Education and Research', 'Institute for Scintillation Materials of NAS of Ukraine', 'Indian Institute of Science Education and Research Pune', 'Université de Strasbourg', 'Karlsruher Institut für Technologie', 'Faculty of Electrical Engineering, Mechanical Engineering and Naval Architecture, University of Split', 'Universidad San Francisco de Quito', 'Escuela Politécnica Nacional', 'Ivane Javakhishvili Tbilisi State University', 'Georgian Technical University', 'Recinto Universitario de Mayagüez', 'University of Cyprus', 'Yerevan Physics Institute', 'National Institute of Chemical Physics and Biophysics, Tallinn', 'Institut za Nuklearne Nauke Vinca', 'Institut fiziki vysokikh energii', 'National Research Nuclear University MEPhI', 'Quaid-i-Azam University', 'Institute for Nuclear Problems of Belarusian State University', 'Vilniaus Universitetas', 'Universidad de Los Andes, Colombia', 'Bhabha Atomic Research Centre', 'Universiteit Gent', 'Çukurova Üniversitesi', 'Sapienza Università di Roma', 'University of Wisconsin-Madison', 'University at Buffalo, The State University of New York', 'California Institute of Technology', 'Institute for Nuclear Research of the Russian Academy of Sciences', 'Universidad Autónoma de San Luis Potosí', 'Deutsches Elektronen-Synchrotron (DESY)', 'University of California, San Diego', 'Helsinki Institute of Physics', 'Saha Institute of Nuclear Physics', 'University of California, Riverside', 'University of Minnesota Twin Cities', 'University of Delhi', 'University of California, Santa Barbara', 'Universiti Malaya', 'National and Kapodistrian University of Athens', 'Università di Pisa', 'Northeastern University', 'Universität Hamburg', 'Alma Mater Studiorum Università di Bologna', 'Chulalongkorn University', 'Carnegie Mellon University', 'Sejong University', 'University of Seoul', 'Institute of High Energy Physics Chinese Academy of Science', 'University of Illinois at Chicago', 'University of California, Los Angeles', 'University of Rochester', 'Vrije Universiteit Brussel', 'Universidad Autónoma de Madrid', 'University of Nebraska–Lincoln', 'Lawrence Livermore National Laboratory', 'IN2P3 - Institut National de Physique Nucléaire et de Physique Des Particules', 'ETH Zürich', 'Indian Institute of Technology Madras', 'The University of Alabama', 'Tsinghua University', 'Institut fur Hochenergiephysik', 'Eötvös Loránd Tudományegyetem', 'Università degli Studi di Genova', 'Hanyang University', 'Benemerita Universidad Autonoma de Puebla', 'National Central University', 'University of Iowa', 'Tomsk Polytechnic University', 'Université Claude Bernard Lyon 1', 'Rutherford Appleton Laboratory', 'Università degli studi di Bari Aldo Moro', 'Laboratório de Instrumentacao e Física Experimental de Partículas', 'Massachusetts Institute of Technology', 'İstanbul Teknik Üniversitesi', 'University of Virginia', 'Università degli Studi di Firenze', 'University of Notre Dame', 'Texas Tech University', 'University of Bristol', 'Brunel University London', 'University of Canterbury', 'Texas A&amp;M University', 'The Catholic University of America', 'University of Maryland, College Park', 'Paul Scherrer Institut', 'Sofia University St. Kliment Ohridski', 'Organisation Européenne pour la Recherche Nucléaire', 'Boston University', 'Alikhanov Institute for Theoretical and Experimental Physics', 'Panjab University', 'Università degli Studi di Trieste', 'Iranian Research Institute for Fundamental Sciences', 'Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional', 'Università degli Studi di Napoli Federico II', 'Charles University', 'INFN, Laboratori Nazionali Di Frascati', 'The University of Tennessee, Knoxville', 'University of Kansas', 'Florida International University', 'Università degli Studi di Pavia', 'Universidad de Cantabria', 'Imperial College London', 'Petersburg Nuclear Physics Institute (PNPI)', 'Peking University', 'University of California, Davis', 'LUT University', 'Indian Institute of Science', 'University of Florida', 'Fermi National Accelerator Laboratory', 'Beihang University', 'University of Warsaw', 'Seoul National University', 'Institute for Nuclear Research and Nuclear Energy Bulgarian Academy of Sciences', 'Universiteit Antwerpen', 'Kyungpook National University', 'Universität Zürich', 'Università degli Studi di Milano-Bicocca', 'Università degli Studi di Torino', 'Universidad Iberoamericana', 'Brown University', 'Baylor University', 'University of Mississippi', 'Florida Institute of Technology', 'Università degli Studi di Catania', 'Wayne State University', 'Purdue University', 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences', 'National Science Center Kharkov Institute of Physics and Technology', 'Centro Brasileiro de Pesquisas Físicas', 'Cornell University', 'Sungkyunkwan University', 'Lomonosov Moscow State University', 'Northwestern University', 'Chonnam National University', 'Universidad de Oviedo', 'Universidade Estadual Paulista ""Júlio de Mesquita Filho""', 'Boğaziçi Üniversitesi', 'The University of Auckland', 'Universidade do Estado do Rio de Janeiro', 'National Taiwan University', 'Rice University', 'Korea University', 'Johns Hopkins University', 'Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas', 'University College Dublin', 'Joint Institute for Nuclear Research, Dubna', 'University of Ioannina', 'Debreceni Egyetem', 'Middle East Technical University (METU)', 'Vanderbilt University', 'Wigner Research Centre for Physics', 'The Ohio State University', 'Princeton University', 'Università degli Studi di Perugia', 'Helsingin Yliopisto', 'National Technical University of Athens', 'Atommagkutató Intézet', 'Florida State University', 'Novosibirsk State University', 'National Centre for Scientific Research ""DEMOKRITOS""', 'Institut Ruđer Bošković', 'Université Catholique de Louvain', 'Kansas State University', 'Università degli Studi di Padova', 'Moscow Institute of Physics and Technology', 'University of Colorado Boulder', 'Université Libre de Bruxelles']","['Germany', 'France', 'India', 'Croatia', 'United States', 'United States', 'Egypt', 'Poland', 'India', 'Ukraine', 'India', 'France', 'Germany', 'Croatia', 'Ecuador', 'Ecuador', 'Georgia', 'Georgia', 'Puerto Rico', 'Cyprus', 'Armenia', 'Estonia', 'Serbia', 'Russian Federation', 'Russian Federation', 'Pakistan', 'Belarus', 'Lithuania', 'Colombia', 'India', 'Belgium', 'Turkey', 'Italy', 'United States', 'United States', 'United States', 'Russian Federation', 'Mexico', 'Germany', 'United States', 'Finland', 'India', 'United States', 'United States', 'India', 'United States', 'Malaysia', 'Greece', 'Italy', 'United States', 'Germany', 'Italy', 'Thailand', 'United States', 'South Korea', 'South Korea', 'China', 'United States', 'United States', 'United States', 'Belgium', 'Spain', 'United States', 'United States', 'France', 'Switzerland', 'India', 'United States', 'China', 'Austria', 'Hungary', 'Italy', 'South Korea', 'Mexico', 'Taiwan', 'United States', 'Russian Federation', 'France', 'United Kingdom', 'Italy', 'Portugal', 'United States', 'Turkey', 'United States', 'Italy', 'United States', 'United States', 'United Kingdom', 'United Kingdom', 'New Zealand', 'United States', 'United States', 'United States', 'Switzerland', 'Bulgaria', 'Switzerland', 'United States', 'Russian Federation', 'India', 'Italy', 'Iran', 'Mexico', 'Italy', 'Czech Republic', 'Italy', 'United States', 'United States', 'United States', 'Italy', 'Spain', 'United Kingdom', 'Russian Federation', 'China', 'United States', 'Finland', 'India', 'United States', 'United States', 'China', 'Poland', 'South Korea', 'Bulgaria', 'Belgium', 'South Korea', 'Switzerland', 'Italy', 'Italy', 'Mexico', 'United States', 'United States', 'United States', 'United States', 'Italy', 'United States', 'United States', 'Russian Federation', 'Ukraine', 'Brazil', 'United States', 'South Korea', 'Russian Federation', 'United States', 'South Korea', 'Spain', 'Brazil', 'Turkey', 'New Zealand', 'Brazil', 'Taiwan', 'United States', 'South Korea', 'United States', 'Spain', 'Ireland', 'Russian Federation', 'Greece', 'Hungary', 'Turkey', 'United States', 'Hungary', 'United States', 'United States', 'Italy', 'Finland', 'Greece', 'Hungary', 'United States', 'Russian Federation', 'Greece', 'Croatia', 'Belgium', 'United States', 'Italy', 'Russian Federation', 'United States', 'Belgium']",2019,"['Azimuthal angle', 'CMS', 'Jets', 'MC generators', 'Physics', 'QCD']"
Carotid body paraganglioma,"['Chulalongkorn University', 'Surin Hospital', 'King Chulalongkorn Memorial Hospital']","['Thailand', 'Thailand', 'Thailand']",2019,"['carotid body', 'flow-void sign', 'paraganglioma', 'salt-pepper appearance']"
"Are humans prepared to detect, fear, and avoid snakes? The mismatch between laboratory and ecological evidence","['Chulalongkorn University', 'Universidade do Porto', 'Pécsi Tudományegyetem', 'Dev Care Foundation']","['Thailand', 'Portugal', 'Hungary', 'Bangladesh']",2019,"['Evolutionary psychology', 'General feature detection', 'Modular theories', 'Selective habituation hypothesis', 'Snake bite kinematics']"
Long-term Apomorphine Infusion Users Versus Short-term Users: An International Dual-center Analysis of the Reasons for Discontinuing Therapy,"['Universidad Autónoma de Madrid', 'King Chulalongkorn Memorial Hospital']","['Spain', 'Thailand']",2019,"['apomorphine infusion', ""Parkinson's disease/parkinsonism"", 'retention in treatment']"
Predicting urban expansion and urban land use changes in Nakhon Ratchasima city using a CA-Markov model under two different scenarios,['Chulalongkorn University'],['Thailand'],2019,"['CA-Markov', 'Land use', 'Urban expansion', 'Urbanisation']"
Lymphocyte proliferation induced by highaffinity peptides for HLA-B51:01 in Behet's uveitis,"['Chulalongkorn University', 'Tokyo Seiei College', 'Graduate School of Medicine', 'Jichi Medical University', 'Nihon Pharmaceutical University', 'University of Shizuoka', 'Dokkyo Medical University']","['Thailand', 'Japan', 'Japan', 'Japan', 'Japan', 'Japan', 'Japan']",2019,[]
International Society for Nutritional Psychiatry Research Practice Guidelines for Omega-3 Fatty Acids in the Treatment of Major Depressive Disorder,"['University of Melbourne', 'China Medical University Beigang Hospital', 'China Medical University College of Medicine', 'China Medical University Hospital', 'Massachusetts General Hospital', 'Chulalongkorn University', 'Ben-Gurion University of the Negev', 'National Cancer Center Japan', 'University of Toyama', 'Deakin University', 'Western Sydney University', 'University of Cincinnati College of Medicine', 'National Institute on Alcohol Abuse and Alcoholism (NIAAA)', ""King's College London"", 'Harvard Medical School']","['Australia', 'Taiwan', 'Taiwan', 'Taiwan', 'United States', 'Thailand', 'Israel', 'Japan', 'Japan', 'Australia', 'Australia', 'United States', 'United States', 'United Kingdom', 'United States']",2019,"['Docosahexaenoic acid', 'Eicosapentaenoic acid', 'Guideline', 'Major depressive disorder', 'Omega-3 polyunsaturated fatty acids']"
Macrococcus canis contains recombinogenic methicillin resistance elements and the mecB plasmid found in Staphylococcus aureus,"['Chulalongkorn University', 'University of Bern']","['Thailand', 'Switzerland']",2019,[]
Incidence of atrial fibrillation in pregnancy and clinical significance: A meta-analysis,"['Siriraj Hospital', 'Texas Tech University Health Sciences Center at Lubbock', 'Temple University', 'The University of Arizona', 'Mayo Clinic', 'University of Mississippi Medical Center', 'The Mary Imogene Bassett Hospital', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'Thailand']",2019,"['Atrial fibrillation', 'Meta-analysis', 'Pre-eclampsia', 'Pregnancy', 'Systematic review']"
Use of Topical Intraocular Pressure-lowering Medications in the US Population: Results from the NHANES Study 1999 to 2014,"['University of California, San Francisco', 'King Chulalongkorn Memorial Hospital', 'Devers Eye Institute', 'Oregon Health &amp; Science University', 'Glaucoma Center of San Francisco']","['United States', 'Thailand', 'United States', 'United States', 'United States']",2019,"['epidemiology', 'eye drops', 'medication', 'NHANES']"
Leptospirosis and the Kidney: An Overview,"['Thai Red Cross Agency', 'Chulalongkorn University', 'University of Pittsburgh School of Medicine']","['Thailand', 'Thailand', 'United States']",2019,[]
Streaming chunk incremental learning for class-wise data stream classification with fast learning speed and low structural complexity,['Chulalongkorn University'],['Thailand'],2019,[]
Fibroin and Polyvinyl Alcohol Hydrogel Wound Dressing Containing Silk Sericin Prepared Using High-Pressure Carbon Dioxide,"['Chulalongkorn University', 'Università di Trento', 'European Institute of Excellence on Tissue Engineering and Regenerative Medicine']","['Thailand', 'Italy', 'Italy']",2019,"['dressing', 'fibroin', 'high-pressure carbon dioxide method', 'hydrogel', 'PVA', 'sericin']"
Clickable Zwitterionic Copolymer as a Universal Biofilm-Resistant Coating,"['Chulalongkorn University', 'Kansai University']","['Thailand', 'Japan']",2019,"['antibiofilms', 'antifouling', 'biomedical devices', 'universal coatings', 'zwitterionic polymers']"
Microstructural Analyses of Biaxially Oriented Polylactide/Modified Thermoplastic Starch Film with Drastic Improvement in Toughness,"['Chulalongkorn University', 'Kasetsart University', 'Thailand National Nanotechnology Center', 'Thailand National Metal and Materials Technology Center', 'Toyota Technological Institute']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Japan']",2019,"['biaxially oriented films', 'microstructures', 'polylactides', 'thermoplastic starch', 'toughness']"
Machine learning to understand the immune-inflammatory pathways in fibromyalgia,"['Parc Sanitari Sant Joan de Déu', 'Centro de Investigación Biomédica En Red de Salud Mental', 'Chulalongkorn University', 'Universitat Autònoma de Barcelona', 'Hospital Miguel Servet', 'Institut de Recerca Sant Joan de Déu', 'Primary Care Prevention and Health Promotion Research Network']","['Spain', 'Spain', 'Thailand', 'Spain', 'Spain', 'Spain', 'Spain']",2019,"['Cytokines', 'Fibromyalgia', 'Inflammation', 'Neuro-immune', 'Widespread pain']"
"Comparative photocatalytic behavior of photocatalysts (TiO2, SiC, Bi2O3, ZnO) for transformation of glycerol to value added compounds","['Chulalongkorn University', 'Qingdao Institute of Bioenergy and Bioprocess Technology', 'PTT', 'Associate Fellow of Royal Society of Thailand (AFRST)']","['Thailand', 'China', 'Thailand', 'Thailand']",2019,"['Bismuth Oxide', 'Glycerol Conversion', 'Glyoxylic Acid', 'Photocatalyst', 'Photocatalytic']"
"Effect of rice, wheat, and mung bean ingestion on intestinal gas production and postprandial gastrointestinal symptoms in non-constipation irritable bowel syndrome patients","['King Chulalongkorn Memorial Hospital', 'Chulalongkorn University']","['Thailand', 'Thailand']",2019,"['Gastrointestinal symptom', 'Gluten', 'Hydrogen', 'Intestinal gas', 'Irritable bowel syndrome', 'Mung bean', 'Rice', 'Wheat']"
ICAPPP 2018: Celebrating 30 Years of The Petroleum and Petrochemical College (PPC) at Chulalongkorn University,['Chulalongkorn University'],['Thailand'],2019,[]
Timed Up and Go test in typically developing children: Protocol choice influences the outcome,"['Chulalongkorn University', 'STIKes Muhammadiyah Palembang']","['Thailand', 'Indonesia']",2019,"['Child', 'Mobility', 'Postural balance', 'Timed Up and Go test']"
Extending the stalk enhances immunogenicity of the influenza virus neuraminidase,"['Icahn School of Medicine at Mount Sinai', 'Chulalongkorn University']","['United States', 'Thailand']",2019,"['Immunodominance', 'Influenza virus', 'Neuraminidase', 'Vaccine']"
Painful and non-painful diabetic polyneuropathy: Clinical characteristics and diagnostic issues,"['Aarhus Universitet', 'Chulalongkorn University', 'Aarhus Universitetshospital']","['Denmark', 'Thailand', 'Denmark']",2019,"['Clinical characteristics', 'Diabetic neuropathy', 'Diagnosis']"
Screening tools for targeted comprehensive geriatric assessment in HIV-infected patients 50 years and older,"['Thai Red Cross Agency', 'Chulalongkorn University', 'Yale School of Medicine']","['Thailand', 'Thailand', 'United States']",2019,"['comprehensive geriatric assessment', 'geriatrics', 'geriatrics syndromes', 'HIV and aging', 'screening']"
Epidemiologic evaluation of calcium oxalate urolithiasis in dogs in the United States: 2010-2015,"['School of Public Health', 'Chulalongkorn University', 'College of Veterinary Medicine']","['United States', 'Thailand', 'United States']",2019,"['calculus', 'dog', 'epidemiology', 'North America', 'risk factor']"
Parkinson's disease in the Western Pacific Region,"['Universiti Malaya', 'West China School of Medicine/West China Hospital of Sichuan University', 'Chang Gung University College of Medicine', 'University of Santo Tomas Hospital', 'National Neuroscience Institute of Singapore', 'King Chulalongkorn Memorial Hospital', 'Seoul National University Hospital', 'National Institute of Mental Health and Neuro Sciences', 'Universität zu Lübeck', 'Juntendo University School of Medicine', 'Royal Melbourne Hospital', 'Toronto Western Hospital University of Toronto']","['Malaysia', 'China', 'Taiwan', 'Philippines', 'Singapore', 'Thailand', 'South Korea', 'India', 'Germany', 'Japan', 'Australia', 'Canada']",2019,[]
Preparation and characterization of renewable composites from Polylactide and Rice husk for 3D printing applications,"['Sichuan University of Science &amp; Engineering', 'Kao Yuan University Taiwan', 'Chung Yuan Christian University', 'Chulalongkorn University', 'National Taiwan University of Science and Technology', 'Asia Eastern University of Science and Technology', 'Lee-Ming Institute of Technology']","['China', 'Taiwan', 'Taiwan', 'Thailand', 'Taiwan', 'Taiwan', 'China']",2019,"['3D printing', 'Biodegradation', 'Mechanical properties', 'Polylactide', 'Rice husk']"
Immunohistochemistry for ATRX Can Miss ATRX Mutations: Lessons from Neuroblastoma,"['Hospital for Sick Children University of Toronto', 'Chulalongkorn University', 'University of Toronto', 'Research Affairs', 'Hospital for Sick Children']","['Canada', 'Thailand', 'Canada', 'Thailand', 'Spain']",2019,"['ATRX', 'FISH', 'immunohistochemistry', 'neuroblastoma', 'SNP array', 'telomere']"
Semi-solid poly(vinyl alcohol) hydrogels containing ginger essential oil encapsulated in chitosan nanoparticles for use in wound management,"['Mae Fah Luang University', 'Chulalongkorn University']","['Thailand', 'Thailand']",2019,"['Chitosan nanoparticles', 'Ginger essential oil', 'Poly(vinyl alcohol)', 'Semi-solid hydrogel', 'Wound management']"
"Genetic characterization of Chikungunya virus in field-caught Aedes aegypti mosquitoes collected during the recent outbreaks in 2019, Thailand","['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Thailand Ministry of Public Health']","['Thailand', 'Thailand', 'Thailand']",2019,"['Aedes aegypti', 'Chikungunya virus', 'Genetic characterization', 'Thailand']"
Subthalamic deep brain stimulation aggravates speech problems in Parkinson's disease: Objective and subjective analysis of the influence of stimulation frequency and electrode contact location,['King Chulalongkorn Memorial Hospital'],['Thailand'],2019,"['Deep brain stimulation', 'Electrode location', 'Hypophonia', ""Parkinson's disease"", 'Speech problems', 'Stuttering']"
Tumor-induced DNA methylation in the white blood cells of patients with colorectal cancer,"['Chulalongkorn University', 'Mahidol University']","['Thailand', 'Thailand']",2019,"['CRC', 'Matrix metalloproteinase 9 methylation', 'WBCs']"
"Molecular analysis of canine filaria and its wolbachia endosymbionts in domestic dogs collected from two animal university hospitals in Bangkok metropolitan region, Thailand","['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Mahidol University']","['Thailand', 'Thailand', 'Thailand']",2019,"['B. malayi', 'B. pahangi', 'D. immitis', 'Dog', 'Filariasis', 'Thailand', 'Zoonosis']"
Biological and physiological responses of Perionyx excavatus to abamectin,"['Sakon Nakhon Rajabhat University', 'Chulalongkorn University']","['Thailand', 'Thailand']",2019,"['Abamectin', 'Cocoon production', 'Histopathology', 'Perionyx excavatus', 'Physiological morphology']"
