title,affiliation_name,affiliation_country,publication_year,keywords
An Integrative Approach to Investigate the Mode of Action of ()-Dendroparishiol in Bacterial Meningitis: Computer-Aided Estimation of Biological Activity and Network Pharmacology,"['Chulalongkorn University', 'Walailak University', 'University of Ruhuna', 'Mahidol University']","['Thailand', 'Thailand', 'Sri Lanka', 'Thailand']",2023,"['anti-neuroinflammatory effects', 'Dendrobium parishii', 'microglia', 'network pharmacology']"
Erythromycin treatment under a specific nitrogen supply affects carbon metabolism and increases poly(3-hydroxybutyrate) and glycogen accumulation in cyanobacterium Synechocystis sp. PCC 6803,"['Chulalongkorn University', 'The University of British Columbia', 'Academy of Science']","['Thailand', 'Canada', 'Thailand']",2023,"['Antibiotic', 'Cyanobacteria', 'Glycogen', 'PHB', 'Poly(3-hydroxybutyrate)', 'Proteins']"
Exploration of the Gut Microbiome in Thai Patients with Major Depressive Disorder Shows a Specific Bacterial Profile with Depletion of the Ruminococcus Genus as a Putative Biomarker,"['Faculty of Medicine, Chulalongkorn University', 'Medical University of Plovdiv', 'Kyung Hee University']","['Thailand', 'Bulgaria', 'South Korea']",2023,"['bacterial translocation', 'gut–brain axis', 'inflammation', 'major depression', 'microbiome', 'neuro-immune', 'oxidative and nitrosative stress']"
Redefining Autoimmune Disorders Pathoetiology: Implications for Mood and Psychotic Disorders Association with Neurodegenerative and Classical Autoimmune Disorders,"['The Islamic University, Najaf', 'University of Texas Health Science Center at San Antonio', 'Faculty of Medicine, Chulalongkorn University', 'CRC Scotland &amp; London']","['Iraq', 'United States', 'Thailand', 'United Kingdom']",2023,"['aryl hydrocarbon receptor', 'autoimmunity', 'cancer', 'circadian', 'gut microbiome', 'melatonin', 'mitochondria', 'N-acetylserotonin', 'treatment', 'TrkB']"
Targeting Sigma Receptors for the Treatment of Neurodegenerative and Neurodevelopmental Disorders,"['Chulalongkorn University', 'Siriraj Hospital']","['Thailand', 'Thailand']",2023,[]
"JWST and ALMA Imaging of Dust-obscured, Massive Substructures in a Typical z  3 Star-forming Disk Galaxy","['Department of Physics', 'Université Paris-Saclay', 'University of Cambridge', 'Chulalongkorn University', 'The University of Tokyo', 'Universität Potsdam', 'University of Massachusetts Amherst', 'The University of Arizona', 'Purple Mountain Observatory Chinese Academy of Sciences', 'National Astronomical Research Institute of Thail', ""NSF's National Optical-Infrared Astronomy Research Laboratory""]","['United Kingdom', 'France', 'United Kingdom', 'Thailand', 'Japan', 'Germany', 'United States', 'United States', 'China', 'Thailand', 'United States']",2023,[]
Stimulant Medication Treatment in Children with Congenital Heart Disease and Attention-Deficit/Hyperactivity Disorder: Cardiovascular Outcomes,"[""Cincinnati Children's Hospital Medical Center"", 'Faculty of Medicine, Chulalongkorn University', 'University of Cincinnati College of Medicine']","['United States', 'Thailand', 'United States']",2023,"['attention-deficit/hyperactivity disorder', 'congenital heart disease', 'electrocardiogram', 'stimulant medication']"
Improving retention of dental veneers fabricated from an experimental enamel-based biopolymer compared with CAD/CAM hybrid materials,['Chulalongkorn University'],['Thailand'],2023,"['CAD/CAM hybrid Ceramics', 'Dental veneer', 'Enamel-based biopolymer', 'Hybrid materials', 'Luting adhesives', 'Prosthesis retention', 'Tensile bond strength']"
Efficacy of the combination of monoclonal antibodies against the SARS-CoV-2 Beta and Delta variants,"['Faculty of Medicine, Chulalongkorn University', 'Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Chulalongkorn Cancer Immunotherapy Excellence Center', 'Armed Forces Research Institute of Medical Sciences, Thailand', 'University of Pittsburgh School of Medicine', 'Medicon Village', 'Academy of Science']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'United States', 'Sweden', 'Thailand']",2023,[]
"Micromonospora solifontis sp. nov., an actinobacterium isolated from hot spring soil","[""King Mongkut's Institute of Technology Ladkrabang"", 'Thailand National Center for Genetic Engineering and Biotechnology', 'State Key Laboratory of Microbial Metabolism', 'Chulalongkorn University']","['Thailand', 'Thailand', 'China', 'Thailand']",2023,"['16S rRNA gene', 'Actinomycete', 'hot spring soil', 'Micromonospora', 'whole-genome sequence analysis']"
Prioritizing CSR components for value enhancement: Evidence from the financial industry in developed and emerging markets,['Chulalongkorn Business School'],['Thailand'],2023,"['Corporate social responsibility', 'ESG', 'Financial industry', 'Governance', 'Stock value']"
Arthroscopic Repair of a High-Grade Partial Articular-Sided Subscapularis Tendon Tear Without Bursal-Sided Tendon Overtension,"['Faculty of Medicine, Chulalongkorn University']",['Thailand'],2023,[]
Two-Year Outcomes of Trabeculectomy and Phacotrabeculectomy in Primary Open Angle Versus Primary Angle Closure Glaucoma,"['Chulalongkorn University', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand']",2023,"['glaucoma surgery', 'phacotrabeculectomy', 'primary angle closure glaucoma', 'primary open angle glaucoma', 'trabeculectomy']"
"Axial Postural Abnormalities in Parkinsonism: Gaps in Predictors, Pathophysiology, and Management","['Radboud University Medical Center', 'Hotchkiss Brain Institute', 'Azienda Ospedaliera - Universitaria Città della Salute e della Scienza di Torino', 'Jordan University of Science and Technology', 'OHSU School of Medicine', 'Università degli Studi di Verona', 'Columbia University', ""Queen's University Belfast"", 'Lady Hardinge Medical College', 'Ruijin Hospital', 'King Chulalongkorn Memorial Hospital', 'Shahid Beheshti University of Medical Sciences', 'CHU Lille', 'University of Toronto', 'VMMC &amp; Safdarjang Hospital', 'Christian-Albrechts-Universität zu Kiel', 'Università degli Studi di Torino', 'Ibn Sina Hospital, Agdal Rabat', 'Universidade de São Paulo', 'Royal Victoria Hospital Belfast', 'Tel Aviv University', 'Consejo Nacional de Investigaciones Científicas y Técnicas', 'Fukushima Medical University', 'Toronto Western Hospital University of Toronto', 'Neurorehabilitation and Movement Disorders Society', 'Krembil Brain Institute', 'Academy of Science']","['Netherlands', 'Canada', 'Italy', 'Jordan', 'United States', 'Italy', 'United States', 'United Kingdom', 'India', 'China', 'Thailand', 'Iran', 'France', 'Canada', 'India', 'Germany', 'Italy', 'Morocco', 'Brazil', 'United Kingdom', 'Israel', 'Argentina', 'Japan', 'Canada', 'Cameroon', 'Canada', 'Thailand']",2023,"['antecollis', 'camptocormia', 'clinical predictors', 'parkinsonism', 'pathophysiology', 'Pisa syndrome', 'postural abnormalities']"
"Effects of fly ash and silica fume on alkalinity, strength and planting characteristics of vegetation porous concrete","['E.G.S Pillay Engineering College', 'Saveetha Medical College and Hospital', 'M.Kumarasamy College of Engineering', 'GMR Institute of Technology', 'Chulalongkorn University', 'University College of Engineering', 'University of Technology and Applied Sciences']","['India', 'India', 'India', 'India', 'Thailand', 'India', 'Oman']",2023,"['Central composite design', 'Planting concrete', 'Sustainable ecosystem', 'Vegetation porous concrete']"
"Norovirus GII.3[P25] in Patients and Produce, Chanthaburi Province, Thailand, 2022","['Chulalongkorn University', 'Thailand Ministry of Public Health']","['Thailand', 'Thailand']",2023,[]
A comprehensive review of electrochemical reduction of CO2 to methanol: Technical and design aspects,"['Chulalongkorn University', 'Kasetsart University', 'National Chung Cheng University']","['Thailand', 'Thailand', 'Taiwan']",2023,"['CO2 reduction', 'CO2 utilization', 'Electrochemical reduction', 'Methanol']"
Production of non-activated biochar based on Biden pilosa and its application in removing methylene blue from aqueous solutions,"['Chulalongkorn University', 'Fiber Resource Energy Cooporation Ltd']","['Thailand', 'Thailand']",2023,"['Adsorption', 'Biden pilosa', 'Charcoal kiln', 'Methylene blue', 'Pyrolysis']"
Removal of free cyanide in dry-milled cassava flour using atmospheric nonthermal plasma treatment,"['Chulalongkorn University', 'Thailand National Center for Genetic Engineering and Biotechnology']","['Thailand', 'Thailand']",2023,"['Cold plasma', 'Cyanide detoxification', 'Dry milling', 'Helium plasma', 'Tapioca flour']"
Digital fabrication of customized intraoral appliances for head and neck radiotherapy,"['Mahidol University, Faculty of Dentistry', 'Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Faculty of Medicine, Chulalongkorn University', 'Geriatric and Special Patients (International) Program']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2023,[]
"Distinctions in bone matrix nanostructure, composition, and formation between osteoblast-like cells, MG-63, and human mesenchymal stem cells, UE7T-13","['Silpakorn University', 'Chulalongkorn University']","['Thailand', 'Thailand']",2023,"['Bone matrix', 'Calcium nodules', 'Contact-inhibition', 'Human mesenchymal stem cells', 'MG-63', 'Nanostructure', 'Osteoblast-like cells', 'Osteosarcoma']"
Membrane-based approach for the removal of pigment impurities secreted by Pichia pastoris,"['Chulalongkorn University', 'IPB University', ""King Mongkut's Institute of Technology Ladkrabang"", 'Thammasat University']","['Thailand', 'Indonesia', 'Thailand', 'Thailand']",2023,"['Green and yellow pigments, Recombinant protein, Protein purification', 'Membrane', 'Pichia pastoris']"
Hirschsprung-associated inflammatory bowel disease: A multicenter study from the APSA Hirschsprung disease interest group,"['Harvard Medical School', ""UC Davis Children's Hospital"", 'OHSU School of Medicine', 'The Ohio State University College of Medicine', 'Hospital for Sick Children University of Toronto', 'University of Cincinnati', 'University of British Columbia, Faculty of Medicine', 'King Chulalongkorn Memorial Hospital', 'University of Toronto Faculty of Medicine', 'UMKC School of Medicine', 'Rush Medical College', 'University of Washington', ""Children's Foundation Research Center"", ""Texas Children's Hospital"", ""C.S. Mott Children's Hospital"", 'Emory University School of Medicine', 'Fundacion Hospital de Pediatria Professor Dr. Juan P. Garrahan', ""Valley Children's Healthcare""]","['United States', 'United States', 'United States', 'United States', 'Canada', 'United States', 'Canada', 'Thailand', 'Canada', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'Argentina', 'United States']",2023,"['Crohn disease', 'Diarrhea', 'Enterocolitis', 'Hirschsprung associated enterocolitis', 'Hirschsprung disease', 'Hirschsprung-associated inflammatory bowel disease', 'Inflammatory bowel disease', 'Inflammatory bowel disease after pullthrough', 'Ulcerative colitis']"
A candidate locus in the renalase gene and susceptibility to blood pressure responses to the dietary salt,"['University of Utah School of Medicine', 'Harvard Medical School', 'Faculty of Medicine, Chulalongkorn University']","['United States', 'United States', 'Thailand']",2023,[]
Immunomodulation Effect of Regional Citrate Anticoagulation in Acute Kidney Injury Requiring Renal Replacement Therapy,"['Faculty of Medicine, Chulalongkorn University', 'Chulalongkorn University', 'Police General Hospital', 'King Chulalongkorn Memorial Hospital', 'Academy of Science']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2023,"['Acute kidney injury', 'Continuous renal replacement therapy', 'Critical illness', 'Immunomodulation', 'Regional citrate anticoagulation']"
Effect of thiosulfate on the passivation of zinc-alloys in 3.5 wt% NaCl solution at 353 K,"['King Mongkuts University of Technology', 'Chulalongkorn University', 'Ltd.']","['Thailand', 'Thailand', 'Thailand']",2023,"['depassivation', 'passivation', 'polarization', 'thiosulfate', 'zinc alloyed anodes']"
Ethanolic extract of Halymenia durvillei induced G2/M arrest and altered the levels of cell cycle regulatory proteins of MDA-MB-231 triple-negative breast cancer cells,"['Mahidol University', 'Faculty of Medicine Ramathibodi Hospital, Mahidol University', 'Faculty of Medicine, Thammasat University', ""King Mongkut's University of Technology Thonburi"", 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2023,"['Cell cycle arrest', 'Red algae', 'Triple-negative breast cancer.']"
"Development of high performance granite fine fly dust particle reinforced epoxy composites: structure, thermal, mechanical, surface and high voltage breakdown strength properties","['PSG Institute of Technology and Applied Research', 'Chulalongkorn University', 'Seoul National University']","['India', 'Thailand', 'South Korea']",2023,"['Breakdown voltage', 'Dielectric strength', 'Electrical resistivity', 'Epoxy composites', 'Granite fly dust', 'High voltage insulator', 'Thermal behaviour']"
Lesser degree of HR and HF-HRV recovery from an evaluative stressor is associated with higher levels of perfectionism and self-compassion,"['University of Wisconsin-Madison', 'Chulalongkorn University', 'Bowling Green State University', 'Chiang Mai University']","['United States', 'Thailand', 'United States', 'Thailand']",2023,[]
"Role of hemocytin from Litopenaeus vannamei in immune response against microsporidian, Enterocytozoon hepatopenaei","['Chulalongkorn University', 'Thailand National Center for Genetic Engineering and Biotechnology']","['Thailand', 'Thailand']",2023,"['Enterocytozoon hepatopenaei', 'Hemocytin', 'Innate immunity', 'Microbial aggregation', 'Penaeid shrimp']"
Morphokinetic parameters of mouse oocyte meiotic maturation and cumulus expansion are not affected by reproductive age or ploidy status,"['Northwestern University Feinberg School of Medicine', 'Faculty of Medicine, Chulalongkorn University']","['United States', 'Thailand']",2023,"['Cumulus expansion', 'In vitro maturation', 'Meiotic progression', 'Morphokinetics', 'Reproductive aging', 'Time-lapse']"
Precut papillotomy on a minor papilla followed by balloon papilloplasty to provide a complete pancreatic-duct drainage in tropical pancreatitis with reverse pancreas divisum,"['Chulalongkorn University', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand']",2023,[]
"Phase stability, fuel properties, and diesel engine performance of palm-oil-based microemulsion biofuels","['Chulalongkorn University', ""King Mongkut's Institute of Technology Ladkrabang""]","['Thailand', 'Thailand']",2023,"['biodiesel', 'biofuel', 'engine performance', 'fuel property', 'microemulsion', 'palm oil']"
Comparison of circulating bacterial profiles between mild and severe COVID-19 patients,"['Faculty of Medicine, Chulalongkorn University', 'Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'University of Pittsburgh School of Medicine', 'Academy of Science']","['Thailand', 'Thailand', 'Thailand', 'United States', 'Thailand']",2023,"['16S rDNA sequencing', 'circulating bacteria', 'COVID-19 patients', 'metagenomic', 'SARS-CoV-2']"
"Noble metals (Pd, Ag, Pt, and Au) doped bismuth oxybromide photocatalysts for improved visible light-driven catalytic activity for the degradation of phenol","['Chulalongkorn University', 'Jeonbuk National University', 'Yeungnam University']","['Thailand', 'South Korea', 'South Korea']",2023,"['Bismuth oxybromide', 'Noble metals', 'Phenol', 'Plasmonic effect', 'Visible light']"
De novo Versus Secondary Dedifferentiated Chordomas: A Population-Based Analysis and Integrated Individual Participant Data Meta-Analysis,"['Chulalongkorn University', 'University of Yamanashi', 'University of Iowa Hospitals &amp; Clinics']","['Thailand', 'Japan', 'United States']",2023,"['De novo', 'Dedifferentiated chordoma', 'Secondary', 'SEER', 'Transformation']"
Prevalence and Risk Factors of Acute Kidney Injury in Hospitalized Children with Dengue Infection Using Kidney Disease Improving Global Outcomes Criteria,"['Faculty of Medicine, Chulalongkorn University']",['Thailand'],2023,[]
COVID19-associated new-onset movement disorders: a follow-up study,"['Heinrich-Heine-Universität Düsseldorf', 'Shaheed Zulfiqar Ali Bhutto Medical University', 'Clinical Neurology Research Center', 'Donald and Barbara Zucker School of Medicine at Hofstra/Northwell', 'Institut Fresnel', 'Hospital General Universitario Gregorio Marañón', 'Universidade Federal de Minas Gerais', 'Ludwig-Maximilians-Universität München', 'King Chulalongkorn Memorial Hospital', 'Hospital Universitario Ramón y Cajal', 'University of Toronto', 'Universitatea de Medicina si Farmacie Victor Babes din Timisoara', 'National Institute of Mental Health and Neuro Sciences', 'Faculteit Geneeskunde en Gezondheidswetenschappen', 'Università degli Studi di Bologna, Facoltà di Medicina e Chirurgia', 'Universitair Ziekenhuis Antwerpen', 'Hospital Universitari de Girona Dr. Josep Trueta', 'Vagelos College of Physicians and Surgeons', 'Boston University Chobanian &amp; Avedisian School of Medicine', 'Hospital Universitario 12 de Octubre', 'Baylor College of Medicine', 'Pramukhswami Medical College', 'Privya Neurology Clinic']","['Germany', 'Pakistan', 'Iran', 'United States', 'France', 'Spain', 'Brazil', 'Germany', 'Thailand', 'Spain', 'Canada', 'Romania', 'India', 'Belgium', 'Italy', 'Belgium', 'Spain', 'United States', 'United States', 'Spain', 'United States', 'India', 'India']",2023,"['COVID', 'Long covid', 'Movement disorder', 'Myoclonus ataxia', 'Outcome', 'Parkinsonism', 'Sars-CoV2']"
Gastrointestinal barriers to levodopa transport and absorption in Parkinson's disease,"[""King's College Hospital"", 'National Institute for Health Research', 'Department of Neurosciences', 'Università San Raffaele, Rome', 'Universitatea Transilvania din Brașov', 'Klinikum Osnabrück', 'King Chulalongkorn Memorial Hospital', 'Technische Universität Dresden', 'Università degli Studi di Bologna, Facoltà di Medicina e Chirurgia', ""King's College London"", 'Università degli Studi di Padova', 'Afyonkarahisar State Hospital', 'Academy of Science']","['United Kingdom', 'United Kingdom', 'United States', 'Italy', 'Romania', 'Germany', 'Thailand', 'Germany', 'Italy', 'United Kingdom', 'Italy', 'Turkey', 'Thailand']",2023,"['absorption', 'constipation', 'delayed gastric emptying', 'diet', 'dysphagia', 'levodopa', 'medication', 'microbiota', ""Parkinson's disease"", 'pharmacokinetics', 'transport']"
Plasmonic induced light trapping enhancement in silicon nanowires hybrid solar cell using indium tin oxide nanoparticles,"['Chulalongkorn University', 'Niigata University', 'Thailand National Nanotechnology Center']","['Thailand', 'Japan', 'Thailand']",2023,"['AuNPs', 'ITO NPs', 'metal-catalyzed electroless etching (MCEE)', 'SiNWs', 'surface plasmon resonance']"
"Seventy years, 1000 samples, and 300,000 SPM scores: A new meta-analysis of Flynn effect patterns","['Chulalongkorn University', 'Brunel University London', ""King's College London"", 'Burapha University', 'Thai Clinical Psychologist Association']","['Thailand', 'United Kingdom', 'United Kingdom', 'Thailand', 'Thailand']",2023,"['Cross-temporal meta-analysis', 'Non-verbal intelligence', 'Standard progressive matrices', 'The sample-size weighted-regression equation']"
Aerosol Concentrations During Otolaryngology Procedures in a Negative Pressure Isolation Room,"['King Chulalongkorn Memorial Hospital', 'Chulalongkorn University', 'Faculty of Medicine, Chulalongkorn University', 'Thailand Network Center on Air Quality Management: TAQM']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2023,"['aerosol-generating procedures', 'flexible laryngoscopy', 'nasal endoscopy', 'negative pressure room', 'tracheotomy']"
Recommendation on the nomenclature for anticoagulants: updated communication from the International Society on Thrombosis and Haemostasis Scientific and Standardization Commitee on the Control of Anticoagulation,"['L’École de médecine', 'McMaster University', 'Vanderbilt University Medical Center', 'Universidade Federal de Minas Gerais', 'Penn Medicine', 'Aalborg University', 'University of Liverpool', 'Hospital Universitari de Bellvitge', 'National Heart and Lung Institute', 'Michigan Medicine', 'University of Pennsylvania', ""Università degli Studi dell'Insubria"", 'Faculty of Medicine, Chulalongkorn University', 'Canberra Health Services']","['Canada', 'Canada', 'United States', 'Brazil', 'United States', 'Denmark', 'United Kingdom', 'Spain', 'United Kingdom', 'United States', 'United States', 'Italy', 'Thailand', 'Australia']",2023,"['anticoagulant', 'atrial fibrillation', 'factor Xa inhibitors', 'factor XIa', 'factor XII', 'venous thromboembolism']"
Investigation of alanine dosimeter for output measurement in radiotherapy: Results from multicenter in Thailand,"['Ramathibodi Hospital', 'Thammasat University Hospital', 'Faculty of Medicine, Prince of Songkia University', 'King Chulalongkorn Memorial Hospital', 'Faculty of Medicine, Chulalongkorn University', 'Cancer Alliance Hospital', 'Maharat Nakhon Ratchasima Hospital', 'Phrapokklao Hospital', 'Office of Atoms for Peace', 'Lopburi Cancer Hospital']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2023,"['Alanine dosimeter', 'output measurement', 'radiotherapy']"
"The immunogenicity of an extended dosing interval of BNT162b2 against SARS-CoV-2 Omicron variant among healthy school-aged children, a randomized controlled trial","['Faculty of Medicine, Chulalongkorn University', 'Siriraj Hospital', 'Faculty of Medicine, Khon Kaen University', 'King Chulalongkorn Memorial Hospital', 'Faculty of Medicine Ramathibodi Hospital, Mahidol University', 'Faculty of Medicine, Thammasat University', 'Thailand National Center for Genetic Engineering and Biotechnology', 'Queen Sirikit National Institute of Child Health']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2023,"['Antibody', 'BNT162b2', 'Children', 'COVID-19 vaccine', 'Dosing interval', 'SARS-CoV-2']"
Incidence of Anti-Drug Antibodies to Monoclonal Antibodies in Asthma: A Systematic Review and Meta-Analysis,"[""Brigham and Women's Hospital"", 'Harvard T.H. Chan School of Public Health', 'Chulalongkorn University', 'Chung Shan Medical University', 'Johns Hopkins Bloomberg School of Public Health']","['United States', 'United States', 'Thailand', 'Taiwan', 'United States']",2023,"['Antidrug antibodies', 'Asthma', 'Biologics', 'Immunogenicity', 'mAbs']"
Glucose-6-phosphate dehydrogenase is dispensable for human erythroid cell differentiation in vitro,"['Chulalongkorn University', 'Siriraj Hospital']","['Thailand', 'Thailand']",2023,[]
Stigmasterol isolated from Azadirachta indica flowers attenuated glutamate-induced neurotoxicity via downregulation of the Cdk5/p35/p25 signaling pathway in the HT-22 cells,"['Chulalongkorn University', 'College of Veterinary Medicine']","['Thailand', 'South Korea']",2023,"['Cdk5/p35/p25 signaling pathway', 'Glutamate', 'Neuronal apoptosis', 'Soybean polysaccharides with chitosan', 'Stigmasterol']"
"Garcowacinols A-J, cytotoxic polyprenylated benzoylphloroglucinol derivatives from the twigs of Garcinia cowa","['Chulalongkorn University', ""King Mongkut's University of Technology North Bangkok"", 'National Cancer Institute Thailand']","['Thailand', 'Thailand', 'Thailand']",2023,"['Benzoylphloroglucinol', 'Clusiaceae', 'Cytotoxic', 'Garcinia cowa', 'Garcowacinol']"
Rhodamine B dye degradation using used face masks-derived carbon coupled with peroxymonosulfate,"['Chulalongkorn University', 'Universidade de Coimbra', 'National Taipei University of Technology', 'Chulanongkorn University']","['Thailand', 'Portugal', 'Taiwan', 'Thailand']",2023,"['Carbon material', 'Degradation', 'Peroxymonosulfate', 'Plant and microbial', 'Rhodamine B', 'Used face masks']"
Protease allergens as initiatorsregulators of allergic inflammation,"['Cumming School of Medicine', 'Alberta Respiratory Centre', 'St George’s, University of London', 'Institute of Microbiology Chinese Academy of Sciences', 'University of Cincinnati College of Medicine', 'Harvard Medical School', 'Faculty of Medicine, Chulalongkorn University', 'Max Planck Institute for Multidisciplinary Sciences']","['Canada', 'Canada', 'United Kingdom', 'China', 'United States', 'United States', 'Thailand', 'Germany']",2023,"['IL-33', 'protease allergen; epithelial cell', 'protease-activated receptor', 'sensory neuron']"
Current Threat of Nitrosamines in Pharmaceuticals and Scientific Strategies for Risk Mitigation,['Chulalongkorn University'],['Thailand'],2023,"['Drug', 'Global health', 'Nitrosamine', 'Nitrosation', 'Risk mitigation']"
Associations between prenatal organophosphate pesticide exposure and placental gene networks,"['Chiang Mai University', 'Chulalongkorn University', 'Rollins School of Public Health', 'Keck School of Medicine of USC', 'Icahn School of Medicine at Mount Sinai', 'Barnard College', 'Rutgers Environmental and Occupational Health Sciences Institute']","['Thailand', 'Thailand', 'United States', 'United States', 'United States', 'United States', 'United States']",2023,"['Birth cohort', 'Gene networks', 'Organophosphates', 'Placenta', 'Transcriptome']"
Imaging of Head Trauma: Pearls and Pitfalls,"['Massachusetts General Hospital', 'King Chulalongkorn Memorial Hospital']","['United States', 'Thailand']",2023,"['Brain contusion', 'Chronic traumatic encephalopathy', 'Diffuse axonal injury', 'Head trauma', 'Intracranial hemorrhage', 'Skull fracture', 'Traumatic brain injury']"
Ancestry evaluation from subtrochanteric shape of femur using Tallman and Winburn's Adjusted Platymeric Index: A validation study in the Northern Thai population,"['Faculty of Medicine, Chiang Mai University', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand']",2023,"['ancestry assessment', 'femur', 'forensic anthropology', 'Forensic science', 'platymeric index', 'subtrochanteric shape', 'Thai skeleton']"
Macaque progressions: passing order during single-file movements reflects the social structure of a wild stump-tailed macaque group,"['Chulalongkorn University', 'Chubu University', 'Wildlife Research Center', 'The University of Tokyo', 'Universiti Malaysia Sabah', 'Kyoto University', 'Musashi University']","['Thailand', 'Japan', 'Japan', 'Japan', 'Malaysia', 'Japan', 'Japan']",2023,"['Camera-trapping', 'Community estimation', 'Macaque society', 'Single-file movements', 'Social network analysis']"
Alumina Coatings Containing Niobium Pentoxide Polymorphs Prepared by Plasma Electrolytic Oxidation of Aluminum,"['Chulalongkorn University', 'Universidade Federal de São Carlos', 'IFSP']","['Thailand', 'Brazil', 'Brazil']",2023,"['Al anodization', 'factorial design', 'niobium pentoxide', 'photocatalysis', 'plasma electrolytic oxidation', 'porous oxide coatings']"
"Application of Simplified Energy Concept for Liquefaction Prediction in Bengkulu City, Indonesia","['Bengkulu University', 'Chulalongkorn University']","['Indonesia', 'Thailand']",2023,"['Bengkulu city', 'Earthquake', 'Liquefaction', 'Seismic ground response', 'Simplified energy']"
In-situ development of boron doped g-C3N4 supported SBA-15 nanocomposites for photocatalytic degradation of tetracycline,"['Chulalongkorn University', 'Mahidol University', 'Thammasat University']","['Thailand', 'Thailand', 'Thailand']",2023,"['Antibiotics', 'Carbon nitride', 'Hetero atom', 'Mesoporous SBA-15', 'Photodegradation']"
Statistical Characterisation of the Geotechnical Properties of Bangkok Subsoil,['Chulalongkorn University'],['Thailand'],2023,"['Bangkok subsoils', 'Geological modelling', 'Soil properties', 'Statistical data']"
Biogas effluent treatment by Landoltia punctata for starch biomass production,"[""King Mongkut's University of Technology North Bangkok"", 'Chulalongkorn University', ""King Mongkut's Institute of Technology Ladkrabang"", 'Burapha University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2023,"['Biogas effluent', 'Duckweed', 'Landoltia punctata', 'Phytoremediation', 'Starch accumulation', 'Wastewater treatment']"
Ultrasound-guided pulsed radiofrequency of cervical nerve root for cervical radicular pain: a prospective randomized controlled trial,"['King Chulalongkorn Memorial Hospital', 'Cedars-Sinai Medical Center', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'United States', 'Thailand']",2023,"['Cervical nerve root', 'PRF', 'Pulsed radiofrequency', 'Radicular pain', 'Ultrasound guidance']"
The effects of meteorology and biomass burning on urban air quality: The case of Bangkok,['Chulalongkorn University'],['Thailand'],2023,"['Aerosol optical depth', 'Biomass burning', 'Fire count', 'Long-range transport', 'Multiple linear regression', 'PM10']"
Natural rubber latex cushioning packaging to reduce vibration damage in guava during simulated transportation,"['Mae Fah Luang University', 'Center of Excellence on Petrochemical and Materials Technology', ""King Mongkut's University of Technology North Bangkok"", 'Suranaree University of Technology', 'National Agriculture and Food Research Organization, NARO']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Japan']",2023,"['Foam net', 'Image analysis', 'Mechanical damage', 'Natural rubber latex', 'Polyethylene']"
Corporate sustainability and sustainable growth: The role of industry sensitivity,['Chulalongkorn Business School'],['Thailand'],2023,"['Corporate sustainability', 'Industry sensitivity', 'Sustainable growth']"
Thyroblastoma: A DICER1-associated embryonal neoplasm and fine needle aspiration diagnostic criteria,"['King Chulalongkorn Memorial Hospital', 'Harvard Medical School']","['Thailand', 'United States']",2023,"['DICER1 gene', 'DICER1 syndrome', 'embryonal thyroid neoplasm', 'FNAB', 'thyroblastoma', 'thyroid']"
Bearing capacity of ring footings in anisotropic clays: FELA and ANN,"['Ho Chi Minh City University of Technology - HCMUT', 'Đại học Mở Thành phố Hồ Chí Minh', 'Viet Nam National University Ho Chi Minh City', 'Chulalongkorn University', 'Thammasat University']","['Viet Nam', 'Viet Nam', 'Viet Nam', 'Thailand', 'Thailand']",2023,"['Anisotropy', 'Artificial neural networks', 'Bearing capacity', 'Heterogeneity', 'Limit analysis', 'Ring foundation']"
State-of-the-Art Load Balancing Algorithms for Mist-Fog-Cloud Assisted Paradigm: A Review and Future Directions,"['Government Bikram College of Commerce', 'Chulalongkorn Business School', 'Chandigarh University', 'National Institute of Technology Meghalaya', ""University of Ha'il"", 'Graphic Era Deemed to be University', 'Kalinga Institute of Industrial Technology, Bhubaneswar', 'Lebanese American University', 'King Khalid University', 'GITAM University']","['India', 'Thailand', 'India', 'India', 'Saudi Arabia', 'India', 'India', 'Lebanon', 'Saudi Arabia', 'India']",2023,[]
